,date,platform,country,country_x_language,media,campaign_id,campaign_name,ad_id,ad_name,short_ad_name,ad_type,ad_creative_type,spend,impressions,clicks,installs,sales,purchases (D0),purchases (D7),purchases_value (D0),purchases_value (D7)
1510,2022-06-02,Android,CH,CH-hu,applovin_int,cmp_0004,acq_ww_applovin_and_display_perf_obj-b,ad_002213,HU_202104_V_S_RECIPE-DEMO_CONVENIENCE_CTAEND,RECIPE-DEMO_CONVENIENCE_CTAEND_HU,GRAPHIC,VIDEO_PLAY,0.0,3.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0
2360,2022-06-02,Android,CH,CH-hu,applovin_int,cmp_0004,acq_ww_applovin_and_display_perf_obj-b,ad_001399,HU_202102_S_L_CALORIE-GOAL_CONVENIENCE_SUBTITLED,CALORIE-GOAL_CONVENIENCE_SUBTITLED_HU,GRAPHIC,VIDEO_PLAY,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
6202,2022-06-02,Android,CH,CH-hu,applovin_int,cmp_0004,acq_ww_applovin_and_display_perf_obj-b,ad_002220,HU_202112_V_M_BARCODE-SCAN_ONBOARDING_DARK,BARCODE-SCAN_ONBOARDING_DARK_HU,GRAPHIC,VIDEO_PLAY,0.0,5.0,5.0,0.0,0.0,0.0,0.0,0.0,0.0
6783,2022-06-02,Android,CH,CH-hu,applovin_int,cmp_0004,acq_ww_applovin_and_display_perf_obj-b,ad_001389,HU_202103_S_M_WATER-TRACK_PROBLEM-SOLUTION_LIGHT,WATER-TRACK_PROBLEM-SOLUTION_LIGHT_HU,GRAPHIC,VIDEO_PLAY,0.0,5.0,5.0,0.0,0.0,0.0,0.0,0.0,0.0
7330,2022-06-02,Android,CH,CH-hu,applovin_int,cmp_0004,acq_ww_applovin_and_display_perf_obj-b,ad_000166,HU_202106_S_M_HEALTHY-HABITS_FEATURE-FOCUS_LOOPED,HEALTHY-HABITS_FEATURE-FOCUS_LOOPED_HU,GRAPHIC,VIDEO_PLAY,0.0,2.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0
7436,2022-06-02,Android,CH,CH-hu,applovin_int,cmp_0004,acq_ww_applovin_and_display_perf_obj-b,ad_002402,HU_202108_C_XL_PRODUCT-DEMO_ONBOARDING_HOOK1,PRODUCT-DEMO_ONBOARDING_HOOK1_HU,GRAPHIC,VIDEO_PLAY,0.0,2.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0
8911,2022-06-02,Android,CH,CH-hu,applovin_int,cmp_0004,acq_ww_applovin_and_display_perf_obj-b,ad_001379,HU_202102_C_XL_HEALTHY-HABITS_VALUE-PROP_LIGHT,HEALTHY-HABITS_VALUE-PROP_LIGHT_HU,GRAPHIC,VIDEO_PLAY,0.0,3.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0
9137,2022-06-02,Android,CH,CH-hu,applovin_int,cmp_0004,acq_ww_applovin_and_display_perf_obj-b,ad_000163,HU_202112_S_L_EDUCATIONAL-TIPS_FEATURE-FOCUS_DARK,EDUCATIONAL-TIPS_FEATURE-FOCUS_DARK_HU,GRAPHIC,VIDEO_PLAY,0.0,11.0,10.0,0.0,0.0,0.0,0.0,0.0,0.0
9998,2022-06-02,Android,CH,CH-hu,applovin_int,cmp_0005,acq_ww_applovin_and_display_perf_obj-c,ad_002265,HU_202112_V_M_BARCODE-SCAN_ONBOARDING_DARK,BARCODE-SCAN_ONBOARDING_DARK_HU,GRAPHIC,VIDEO_PLAY,0.0,2.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
10595,2022-06-02,Android,CH,CH-hu,applovin_int,cmp_0004,acq_ww_applovin_and_display_perf_obj-b,ad_000161,HU_202109_S_XL_WATER-TRACK_HOWTO_LIGHT,WATER-TRACK_HOWTO_LIGHT_HU,GRAPHIC,VIDEO_PLAY,0.0,2.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0
11319,2022-06-02,Android,CH,CH-hu,applovin_int,cmp_0005,acq_ww_applovin_and_display_perf_obj-c,ad_000871,HU_202102_V_S_UGC-OUTDOOR_CONVENIENCE_LOOPED,UGC-OUTDOOR_CONVENIENCE_LOOPED_HU,GRAPHIC,VIDEO_PLAY,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
11583,2022-06-02,Android,CH,CH-hu,applovin_int,cmp_0005,acq_ww_applovin_and_display_perf_obj-c,ad_001422,HU_202101_S_L_TESTIMONIAL_ONBOARDING_HOOK2,TESTIMONIAL_ONBOARDING_HOOK2_HU,GRAPHIC,VIDEO_PLAY,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
11684,2022-06-02,Android,CH,CH-hu,applovin_int,cmp_0005,acq_ww_applovin_and_display_perf_obj-c,ad_000594,HU_202112_S_L_EDUCATIONAL-TIPS_FEATURE-FOCUS_DARK,EDUCATIONAL-TIPS_FEATURE-FOCUS_DARK_HU,GRAPHIC,VIDEO_PLAY,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
13457,2022-06-02,Android,CH,CH-hu,applovin_int,cmp_0004,acq_ww_applovin_and_display_perf_obj-b,ad_001791,HU_202109_C_S_EDUCATIONAL-TIPS_CONVENIENCE_CONCAT,EDUCATIONAL-TIPS_CONVENIENCE_CONCAT_HU,GRAPHIC,VIDEO_PLAY,0.0,5.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0
14293,2022-06-02,Android,CH,CH-hu,applovin_int,cmp_0004,acq_ww_applovin_and_display_perf_obj-b,ad_000152,HU_202111_S_L_UGC-KITCHEN_CONVENIENCE_LIGHT,UGC-KITCHEN_CONVENIENCE_LIGHT_HU,GRAPHIC,VIDEO_PLAY,0.0,6.0,5.0,0.0,0.0,0.0,0.0,0.0,0.0
14432,2022-06-02,Android,CH,CH-hu,applovin_int,cmp_0004,acq_ww_applovin_and_display_perf_obj-b,ad_000840,HU_202102_V_S_UGC-OUTDOOR_CONVENIENCE_LOOPED,UGC-OUTDOOR_CONVENIENCE_LOOPED_HU,GRAPHIC,VIDEO_PLAY,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
15385,2022-06-02,Android,CH,CH-hu,applovin_int,cmp_0004,acq_ww_applovin_and_display_perf_obj-b,ad_000160,HU_202105_V_L_BARCODE-SCAN_PROBLEM-SOLUTION_CTAEND,BARCODE-SCAN_PROBLEM-SOLUTION_CTAEND_HU,GRAPHIC,VIDEO_PLAY,0.0,6.0,6.0,0.0,0.0,0.0,0.0,0.0,0.0
15709,2022-06-02,Android,CH,CH-hu,applovin_int,cmp_0004,acq_ww_applovin_and_display_perf_obj-b,ad_001787,HU_202101_C_L_HEALTHY-HABITS_HOWTO_CONCAT,HEALTHY-HABITS_HOWTO_CONCAT_HU,GRAPHIC,VIDEO_PLAY,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
101,2022-06-02,Android,CH,CH-it,applovin_int,cmp_0002,acq_ww_applovin_and_display_perf_obj-a,ad_000532,IT_202105_S_XL_PORTION-GUIDE_MOTIVATION_HOOK2,PORTION-GUIDE_MOTIVATION_HOOK2_IT,REWARD,VIDEO_PLAY,0.0,20.0,15.0,0.0,0.0,0.0,0.0,0.0,0.0
946,2022-06-02,Android,CH,CH-it,applovin_int,cmp_0005,acq_ww_applovin_and_display_perf_obj-c,ad_001425,IT_202106_C_S_MEAL-TRACKER_MOTIVATION_CONCAT,MEAL-TRACKER_MOTIVATION_CONCAT_IT,REWARD,VIDEO_PLAY,0.0,3.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0
1154,2022-06-02,Android,CH,CH-it,applovin_int,cmp_0002,acq_ww_applovin_and_display_perf_obj-a,ad_002418,IT_202106_S_S_WATER-TRACK_RESULTS_CONCAT,WATER-TRACK_RESULTS_CONCAT_IT,GRAPHIC,VIDEO_PLAY,0.0,2.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0
1256,2022-06-02,Android,CH,CH-it,applovin_int,cmp_0004,acq_ww_applovin_and_display_perf_obj-b,ad_002406,IT_202101_V_XL_UGC-KITCHEN_PROBLEM-SOLUTION_CTAEND,UGC-KITCHEN_PROBLEM-SOLUTION_CTAEND_IT,REWARD,VIDEO_PLAY,0.0,88.0,60.0,0.0,0.0,0.0,0.0,0.0,0.0
1693,2022-06-02,Android,CH,CH-it,applovin_int,cmp_0004,acq_ww_applovin_and_display_perf_obj-b,ad_002221,IT_202111_C_M_GROCERY-LIST_CONVENIENCE_LOOPED,GROCERY-LIST_CONVENIENCE_LOOPED_IT,GRAPHIC,VIDEO_PLAY,0.0,2.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0
2002,2022-06-02,Android,CH,CH-it,applovin_int,cmp_0002,acq_ww_applovin_and_display_perf_obj-a,ad_000524,IT_202107_C_S_HEALTHY-HABITS_GAMIFICATION_HOOK2,HEALTHY-HABITS_GAMIFICATION_HOOK2_IT,REWARD,VIDEO_PLAY,0.0,7.0,5.0,0.0,0.0,0.0,0.0,0.0,0.0
2027,2022-06-02,Android,CH,CH-it,applovin_int,cmp_0005,acq_ww_applovin_and_display_perf_obj-c,ad_001849,IT_202112_C_M_CHALLENGE-30D_SOCIAL-PROOF_CONCAT,CHALLENGE-30D_SOCIAL-PROOF_CONCAT_IT,GRAPHIC,VIDEO_PLAY,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2284,2022-06-02,Android,CH,CH-it,applovin_int,cmp_0002,acq_ww_applovin_and_display_perf_obj-a,ad_002245,IT_202108_S_M_PRODUCT-DEMO_CONVENIENCE_LOOPED,PRODUCT-DEMO_CONVENIENCE_LOOPED_IT,REWARD,VIDEO_PLAY,0.38775763385,40.0,23.0,1.0,0.0,0.0,0.0,0.0,0.0
2681,2022-06-02,Android,CH,CH-it,applovin_int,cmp_0002,acq_ww_applovin_and_display_perf_obj-a,ad_001827,IT_202108_S_M_FOODSWAP_GAMIFICATION_SUBTITLED,FOODSWAP_GAMIFICATION_SUBTITLED_IT,GRAPHIC,VIDEO_PLAY,12.10111679405,4.0,2.0,1.0,1.0,1.0,1.0,22.242327999999997,22.242327999999997
2767,2022-06-02,Android,CH,CH-it,applovin_int,cmp_0002,acq_ww_applovin_and_display_perf_obj-a,ad_001409,IT_202106_C_S_MEAL-TRACKER_MOTIVATION_CONCAT,MEAL-TRACKER_MOTIVATION_CONCAT_IT,GRAPHIC,VIDEO_PLAY,0.0,2.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
3080,2022-06-02,Android,CH,CH-it,applovin_int,cmp_0005,acq_ww_applovin_and_display_perf_obj-c,ad_001423,IT_202102_S_S_BEFORE-AFTER_SOCIAL-PROOF_LIGHT,BEFORE-AFTER_SOCIAL-PROOF_LIGHT_IT,REWARD,VIDEO_PLAY,0.0,20.0,13.0,0.0,0.0,0.0,0.0,0.0,0.0
3388,2022-06-02,Android,CH,CH-it,applovin_int,cmp_0005,acq_ww_applovin_and_display_perf_obj-c,ad_002433,IT_202101_V_XL_UGC-KITCHEN_PROBLEM-SOLUTION_CTAEND,UGC-KITCHEN_PROBLEM-SOLUTION_CTAEND_IT,GRAPHIC,VIDEO_PLAY,0.0,7.0,7.0,0.0,0.0,0.0,0.0,0.0,0.0
4057,2022-06-02,Android,CH,CH-it,applovin_int,cmp_0002,acq_ww_applovin_and_display_perf_obj-a,ad_001405,IT_202102_S_S_BEFORE-AFTER_SOCIAL-PROOF_LIGHT,BEFORE-AFTER_SOCIAL-PROOF_LIGHT_IT,REWARD,VIDEO_PLAY,0.0,27.0,21.0,0.0,0.0,0.0,0.0,0.0,0.0
4366,2022-06-02,Android,CH,CH-it,applovin_int,cmp_0002,acq_ww_applovin_and_display_perf_obj-a,ad_001815,IT_202105_C_M_GROCERY-LIST_MOTIVATION_LIGHT,GROCERY-LIST_MOTIVATION_LIGHT_IT,GRAPHIC,VIDEO_PLAY,0.0,2.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0
4467,2022-06-02,Android,CH,CH-it,applovin_int,cmp_0004,acq_ww_applovin_and_display_perf_obj-b,ad_000525,IT_202107_C_S_HEALTHY-HABITS_GAMIFICATION_HOOK2,HEALTHY-HABITS_GAMIFICATION_HOOK2_IT,GRAPHIC,VIDEO_PLAY,0.0,26.0,20.0,0.0,0.0,0.0,0.0,0.0,0.0
5265,2022-06-02,Android,CH,CH-it,applovin_int,cmp_0004,acq_ww_applovin_and_display_perf_obj-b,ad_002404,IT_202106_S_S_WATER-TRACK_RESULTS_CONCAT,WATER-TRACK_RESULTS_CONCAT_IT,GRAPHIC,VIDEO_PLAY,2.315965346,21.0,16.0,1.0,0.0,0.0,0.0,0.0,0.0
5743,2022-06-02,Android,CH,CH-it,applovin_int,cmp_0004,acq_ww_applovin_and_display_perf_obj-b,ad_000522,IT_202111_V_S_STREAK-REWARD_RESULTS_DARK,STREAK-REWARD_RESULTS_DARK_IT,GRAPHIC,PLAY,0.0,2.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0
6548,2022-06-02,Android,CH,CH-it,applovin_int,cmp_0002,acq_ww_applovin_and_display_perf_obj-a,ad_001829,IT_202102_C_XL_HEALTHY-HABITS_GAMIFICATION_CONCAT,HEALTHY-HABITS_GAMIFICATION_CONCAT_IT,GRAPHIC,VIDEO_PLAY,0.0,28.0,25.0,0.0,0.0,0.0,0.0,0.0,0.0
7086,2022-06-02,Android,CH,CH-it,applovin_int,cmp_0005,acq_ww_applovin_and_display_perf_obj-c,ad_001844,IT_202105_C_M_GROCERY-LIST_MOTIVATION_LIGHT,GROCERY-LIST_MOTIVATION_LIGHT_IT,REWARD,VIDEO_PLAY,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
7609,2022-06-02,Android,CH,CH-it,applovin_int,cmp_0002,acq_ww_applovin_and_display_perf_obj-a,ad_001820,IT_202110_V_S_PRODUCT-DEMO_HOWTO_HOOK1,PRODUCT-DEMO_HOWTO_HOOK1_IT,REWARD,VIDEO_PLAY,0.0,112.0,95.0,0.0,0.0,0.0,0.0,0.0,0.0
8089,2022-06-02,Android,CH,CH-it,applovin_int,cmp_0004,acq_ww_applovin_and_display_perf_obj-b,ad_001783,IT_202105_C_M_GROCERY-LIST_MOTIVATION_LIGHT,GROCERY-LIST_MOTIVATION_LIGHT_IT,GRAPHIC,PLAY,0.0,10.0,7.0,0.0,0.0,0.0,0.0,0.0,0.0
8554,2022-06-02,Android,CH,CH-it,applovin_int,cmp_0004,acq_ww_applovin_and_display_perf_obj-b,ad_001386,IT_202106_C_S_MEAL-TRACKER_MOTIVATION_CONCAT,MEAL-TRACKER_MOTIVATION_CONCAT_IT,REWARD,VIDEO_PLAY,0.0,4.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0
8760,2022-06-02,Android,CH,CH-it,applovin_int,cmp_0005,acq_ww_applovin_and_display_perf_obj-c,ad_001847,IT_202110_V_S_PRODUCT-DEMO_HOWTO_HOOK1,PRODUCT-DEMO_HOWTO_HOOK1_IT,REWARD,VIDEO_PLAY,0.0,70.0,58.0,0.0,0.0,0.0,0.0,0.0,0.0
8951,2022-06-02,Android,CH,CH-it,applovin_int,cmp_0004,acq_ww_applovin_and_display_perf_obj-b,ad_001398,IT_202104_S_S_EDUCATIONAL-TIPS_GAMIFICATION_CTAEND,EDUCATIONAL-TIPS_GAMIFICATION_CTAEND_IT,GRAPHIC,VIDEO_PLAY,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
9164,2022-06-02,Android,CH,CH-it,applovin_int,cmp_0004,acq_ww_applovin_and_display_perf_obj-b,ad_001790,IT_202110_V_S_PRODUCT-DEMO_HOWTO_HOOK1,PRODUCT-DEMO_HOWTO_HOOK1_IT,GRAPHIC,VIDEO_PLAY,1.1560739947,197.0,152.0,1.0,1.0,1.0,1.0,20.400172,20.400172
9291,2022-06-02,Android,CH,CH-it,applovin_int,cmp_0005,acq_ww_applovin_and_display_perf_obj-c,ad_002431,IT_202106_S_S_WATER-TRACK_RESULTS_CONCAT,WATER-TRACK_RESULTS_CONCAT_IT,GRAPHIC,VIDEO_PLAY,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
9884,2022-06-02,Android,CH,CH-it,applovin_int,cmp_0002,acq_ww_applovin_and_display_perf_obj-a,ad_002420,IT_202101_V_XL_UGC-KITCHEN_PROBLEM-SOLUTION_CTAEND,UGC-KITCHEN_PROBLEM-SOLUTION_CTAEND_IT,GRAPHIC,VIDEO_PLAY,0.0,10.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0
10317,2022-06-02,Android,CH,CH-it,applovin_int,cmp_0004,acq_ww_applovin_and_display_perf_obj-b,ad_002222,IT_202108_S_M_PRODUCT-DEMO_CONVENIENCE_LOOPED,PRODUCT-DEMO_CONVENIENCE_LOOPED_IT,REWARD,VIDEO_PLAY,0.0,85.0,60.0,0.0,0.0,0.0,0.0,0.0,0.0
10545,2022-06-02,Android,CH,CH-it,applovin_int,cmp_0005,acq_ww_applovin_and_display_perf_obj-c,ad_000589,IT_202105_S_XL_PORTION-GUIDE_MOTIVATION_HOOK2,PORTION-GUIDE_MOTIVATION_HOOK2_IT,GRAPHIC,VIDEO_PLAY,0.0,9.0,7.0,0.0,0.0,0.0,0.0,0.0,0.0
11646,2022-06-02,Android,CH,CH-it,applovin_int,cmp_0002,acq_ww_applovin_and_display_perf_obj-a,ad_001822,IT_202112_C_M_CHALLENGE-30D_SOCIAL-PROOF_CONCAT,CHALLENGE-30D_SOCIAL-PROOF_CONCAT_IT,GRAPHIC,VIDEO_PLAY,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
11654,2022-06-02,Android,CH,CH-it,applovin_int,cmp_0005,acq_ww_applovin_and_display_perf_obj-c,ad_002267,IT_202108_S_M_PRODUCT-DEMO_CONVENIENCE_LOOPED,PRODUCT-DEMO_CONVENIENCE_LOOPED_IT,GRAPHIC,VIDEO_PLAY,1.23928912775,167.0,112.0,2.0,0.0,0.0,0.0,0.0,0.0
12068,2022-06-02,Android,CH,CH-it,applovin_int,cmp_0004,acq_ww_applovin_and_display_perf_obj-b,ad_001797,IT_202108_S_M_FOODSWAP_GAMIFICATION_SUBTITLED,FOODSWAP_GAMIFICATION_SUBTITLED_IT,GRAPHIC,VIDEO_PLAY,0.0,5.0,5.0,0.0,0.0,0.0,0.0,0.0,0.0
12451,2022-06-02,Android,CH,CH-it,applovin_int,cmp_0004,acq_ww_applovin_and_display_perf_obj-b,ad_001382,IT_202102_S_S_BEFORE-AFTER_SOCIAL-PROOF_LIGHT,BEFORE-AFTER_SOCIAL-PROOF_LIGHT_IT,REWARD,VIDEO_PLAY,0.0,43.0,36.0,0.0,0.0,0.0,0.0,0.0,0.0
12456,2022-06-02,Android,CH,CH-it,applovin_int,cmp_0005,acq_ww_applovin_and_display_perf_obj-c,ad_000602,IT_202107_C_S_HEALTHY-HABITS_GAMIFICATION_HOOK2,HEALTHY-HABITS_GAMIFICATION_HOOK2_IT,GRAPHIC,VIDEO_PLAY,0.0,3.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
12924,2022-06-02,Android,CH,CH-it,applovin_int,cmp_0004,acq_ww_applovin_and_display_perf_obj-b,ad_001792,IT_202112_C_M_CHALLENGE-30D_SOCIAL-PROOF_CONCAT,CHALLENGE-30D_SOCIAL-PROOF_CONCAT_IT,GRAPHIC,VIDEO_PLAY,0.0,10.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0
13371,2022-06-02,Android,CH,CH-it,applovin_int,cmp_0005,acq_ww_applovin_and_display_perf_obj-c,ad_001856,IT_202102_C_XL_HEALTHY-HABITS_GAMIFICATION_CONCAT,HEALTHY-HABITS_GAMIFICATION_CONCAT_IT,GRAPHIC,VIDEO_PLAY,14.161775522600001,19.0,18.0,1.0,1.0,0.0,1.0,0.0,44.535827
13518,2022-06-02,Android,CH,CH-it,applovin_int,cmp_0004,acq_ww_applovin_and_display_perf_obj-b,ad_001799,IT_202102_C_XL_HEALTHY-HABITS_GAMIFICATION_CONCAT,HEALTHY-HABITS_GAMIFICATION_CONCAT_IT,GRAPHIC,VIDEO_PLAY,0.0,45.0,37.0,0.0,0.0,0.0,0.0,0.0,0.0
13750,2022-06-02,Android,CH,CH-it,applovin_int,cmp_0004,acq_ww_applovin_and_display_perf_obj-b,ad_000539,IT_202105_S_XL_PORTION-GUIDE_MOTIVATION_HOOK2,PORTION-GUIDE_MOTIVATION_HOOK2_IT,REWARD,VIDEO_PLAY,0.0,9.0,8.0,0.0,0.0,0.0,0.0,0.0,0.0
14526,2022-06-02,Android,CH,CH-it,applovin_int,cmp_0005,acq_ww_applovin_and_display_perf_obj-c,ad_001854,IT_202108_S_M_FOODSWAP_GAMIFICATION_SUBTITLED,FOODSWAP_GAMIFICATION_SUBTITLED_IT,GRAPHIC,VIDEO_PLAY,0.0,2.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0
14762,2022-06-02,Android,CH,CH-it,applovin_int,cmp_0002,acq_ww_applovin_and_display_perf_obj-a,ad_001420,IT_202104_S_S_EDUCATIONAL-TIPS_GAMIFICATION_CTAEND,EDUCATIONAL-TIPS_GAMIFICATION_CTAEND_IT,REWARD,VIDEO_PLAY,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
561,2022-06-02,Android,CH,CH-jp,applovin_int,cmp_0004,acq_ww_applovin_and_display_perf_obj-b,ad_001067,JP_202106_S_M_PHOTO-SCAN_SOCIAL-PROOF_DARK,PHOTO-SCAN_SOCIAL-PROOF_DARK_JP,GRAPHIC,VIDEO_PLAY,0.0,3.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0
1890,2022-06-02,Android,CH,CH-jp,applovin_int,cmp_0004,acq_ww_applovin_and_display_perf_obj-b,ad_001070,JP_202107_S_XL_PORTION-GUIDE_PROBLEM-SOLUTION_LOOPED,PORTION-GUIDE_PROBLEM-SOLUTION_LOOPED_JP,GRAPHIC,VIDEO_PLAY,0.0,2.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0
12312,2022-06-02,Android,CH,CH-jp,applovin_int,cmp_0004,acq_ww_applovin_and_display_perf_obj-b,ad_001068,JP_202106_V_M_EDUCATIONAL-TIPS_RESULTS_LIGHT,EDUCATIONAL-TIPS_RESULTS_LIGHT_JP,GRAPHIC,VIDEO_PLAY,0.0,8.0,8.0,0.0,0.0,0.0,0.0,0.0,0.0
12317,2022-06-02,Android,CH,CH-jp,applovin_int,cmp_0005,acq_ww_applovin_and_display_perf_obj-c,ad_001071,JP_202103_S_XL_PORTION-GUIDE_GAMIFICATION_HOOK1,PORTION-GUIDE_GAMIFICATION_HOOK1_JP,GRAPHIC,VIDEO_PLAY,0.0,3.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0
12410,2022-06-02,Android,CH,CH-jp,applovin_int,cmp_0004,acq_ww_applovin_and_display_perf_obj-b,ad_001069,JP_202104_C_S_CALORIE-GOAL_ONBOARDING_CONCAT,CALORIE-GOAL_ONBOARDING_CONCAT_JP,GRAPHIC,VIDEO_PLAY,0.0,5.0,5.0,0.0,0.0,0.0,0.0,0.0,0.0
15655,2022-06-02,Android,CH,CH-jp,applovin_int,cmp_0004,acq_ww_applovin_and_display_perf_obj-b,ad_001066,JP_202103_S_XL_PORTION-GUIDE_GAMIFICATION_HOOK1,PORTION-GUIDE_GAMIFICATION_HOOK1_JP,GRAPHIC,VIDEO_PLAY,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
704,2022-06-02,Android,CH,CH-nl,applovin_int,cmp_0004,acq_ww_applovin_and_display_perf_obj-b,ad_000184,NL_202103_C_M_WATER-TRACK_GAMIFICATION_LIGHT,WATER-TRACK_GAMIFICATION_LIGHT_NL,GRAPHIC,VIDEO_PLAY,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
3237,2022-06-02,Android,CH,CH-nl,applovin_int,cmp_0002,acq_ww_applovin_and_display_perf_obj-a,ad_002490,NL_202103_S_XL_CHALLENGE-30D_SOCIAL-PROOF_HOOK2,CHALLENGE-30D_SOCIAL-PROOF_HOOK2_NL,GRAPHIC,VIDEO_PLAY,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
3348,2022-06-02,Android,CH,CH-nl,applovin_int,cmp_0005,acq_ww_applovin_and_display_perf_obj-c,ad_002502,NL_202103_S_XL_CHALLENGE-30D_SOCIAL-PROOF_HOOK2,CHALLENGE-30D_SOCIAL-PROOF_HOOK2_NL,REWARD,VIDEO_PLAY,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
4643,2022-06-02,Android,CH,CH-nl,applovin_int,cmp_0004,acq_ww_applovin_and_display_perf_obj-b,ad_002471,NL_202102_V_L_FOODSWAP_VALUE-PROP_SUBTITLED,FOODSWAP_VALUE-PROP_SUBTITLED_NL,GRAPHIC,VIDEO_PLAY,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
4710,2022-06-02,Android,CH,CH-nl,applovin_int,cmp_0004,acq_ww_applovin_and_display_perf_obj-b,ad_002478,NL_202103_S_XL_CHALLENGE-30D_SOCIAL-PROOF_HOOK2,CHALLENGE-30D_SOCIAL-PROOF_HOOK2_NL,REWARD,VIDEO_PLAY,0.0,4.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0
9214,2022-06-02,Android,CH,CH-nl,applovin_int,cmp_0004,acq_ww_applovin_and_display_perf_obj-b,ad_001264,NL_202109_V_XL_PRODUCT-DEMO_PROBLEM-SOLUTION_DARK,PRODUCT-DEMO_PROBLEM-SOLUTION_DARK_NL,REWARD,VIDEO_PLAY,0.0,3.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0
9958,2022-06-02,Android,CH,CH-nl,applovin_int,cmp_0002,acq_ww_applovin_and_display_perf_obj-a,ad_000252,NL_202103_C_M_WATER-TRACK_GAMIFICATION_LIGHT,WATER-TRACK_GAMIFICATION_LIGHT_NL,GRAPHIC,VIDEO_PLAY,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
11635,2022-06-02,Android,CH,CH-nl,applovin_int,cmp_0005,acq_ww_applovin_and_display_perf_obj-c,ad_000633,NL_202103_C_M_WATER-TRACK_GAMIFICATION_LIGHT,WATER-TRACK_GAMIFICATION_LIGHT_NL,GRAPHIC,VIDEO_PLAY,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
12264,2022-06-02,Android,CH,CH-nl,applovin_int,cmp_0005,acq_ww_applovin_and_display_perf_obj-c,ad_002262,NL_202109_C_L_PHOTO-SCAN_HOWTO_HOOK2,PHOTO-SCAN_HOWTO_HOOK2_NL,GRAPHIC,VIDEO_PLAY,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
13654,2022-06-02,Android,CH,CH-no,applovin_int,cmp_0002,acq_ww_applovin_and_display_perf_obj-a,ad_000274,NO_202111_S_L_PHOTO-SCAN_RESULTS_LIGHT,PHOTO-SCAN_RESULTS_LIGHT_NO,GRAPHIC,GRAPHIC,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
473,2022-06-02,Android,CH,CH-pl,applovin_int,cmp_0004,acq_ww_applovin_and_display_perf_obj-b,ad_001800,PL_202105_C_M_PRODUCT-DEMO_MOTIVATION_LIGHT,PRODUCT-DEMO_MOTIVATION_LIGHT_PL,REWARD,VIDEO_PLAY,0.0,8.0,6.0,0.0,0.0,0.0,0.0,0.0,0.0
